SequenceName	ClusterNumber
G902519845	-1
G902635395	170
G000384495	170
G003166025	-1
G009697115	-1
G004366205	-1
G005888325	-1
G003564215	-1
G009379795	-1
G000235425	171
G000166135	171
G000428345	-1
G000754425	-1
G009917815	-1
G001512785	-1
G001513155	-1
G002224645	-1
G002777255	-1
G000620305	-1
G001515945	-1
G009782825	-1
G900545365	-1
G000428745	-1
G000431435	172
G000315505	172
G000759285	173
G000426745	173
G001553335	174
G000024945	174
G000286635	174
G000177555	-1
G000221545	-1
G000431295	175
G000230275	175
G900115425	176
G900107075	176
G000025305	176
G000437815	176
G012798135	-1
G000381065	-1
G000328625	-1
G000144695	-1
G900114655	177
G900101375	177
G900109985	177
G000020485	-1
G001601575	-1
G003691585	-1
G000213255	-1
G000020005	-1
G002216005	-1
G000714935	-1
G000092905	-1
G004770745	-1
G004770995	-1
G000017685	-1
G000332515	178
G000304275	178
G000243715	-1
G001969935	179
G000244815	179
G000243815	179
G000013945	179
G001568365	179
G000313175	179
G000347175	179
G000217275	180
G000092565	180
G000217175	180
G001567725	180
G000347015	180
G000244515	180
G000342725	180
G000350605	180
G000306195	180
G000306255	180
G003557825	-1
G012719295	-1
G900093655	-1
G002007725	181
G000471025	181
G000583875	181
G001803235	-1
G002068325	-1
G012799725	-1
G902790455	-1
G009905215	-1
G003563855	-1
G900661335	-1
G004321905	-1
G009783165	-1
G001746835	-1
G002591725	-1
G004558035	-1
G900548185	-1
G001872735	-1
G003226295	-1
G002069305	-1
G001604625	-1
G002308515	-1
G001438005	-1
G001644365	-1
G002711105	-1
G012960845	-1
G009936985	-1
G011526295	-1
G002683135	-1
G009691765	-1
G003644265	-1
G003553185	-1
G011329035	-1
G001304355	-1
G009841255	-1
G009843785	182
G000406005	182
G001804345	-1
G002069035	-1
G001804315	-1
G001804225	183
G001804105	183
G001804045	-1
G003644505	-1
G001804165	-1
G001805365	184
G001804255	184
G001804065	184
G001804305	184
G001805375	-1
G002792715	-1
G004102945	-1
G002796125	-1
G003644395	-1
G011043245	-1
G000402295	-1
G002779445	185
G001871015	185
G002785465	186
G002781065	186
G001800135	187
G001799555	187
G001871125	-1
G002841695	-1
G002796275	-1
G013044195	-1
G001799695	-1
G002311025	-1
G902787065	-1
G902791965	-1
G000020145	-1
G012517285	-1
G009773155	-1
G001302835	-1
G001303705	-1
G002245405	-1
G004375965	-1
G002428685	-1
G002376725	-1
G011056555	-1
G002436025	-1
G002747875	-1
G002790835	-1
G003820615	-1
G001780795	-1
G000403035	-1
G000478645	-1
G003645905	-1
G003644735	188
G003644685	188
G002748965	-1
G002127415	-1
G011046835	-1
G005888095	-1
G012960035	-1
G003559575	-1
G012840965	-1
G009692425	-1
G009692465	-1
G002731825	-1
G009692505	-1
G009926615	-1
G900299195	-1
G009991595	-1
G001804965	-1
G001805005	-1
G001805165	-1
G012965905	-1
G001803765	-1
G001805085	-1
G000091165	-1
G001914375	-1
G001771245	-1
G003818395	-1
G002297665	-1
G001780385	-1
G002898535	-1
G002279195	-1
G011362725	-1
G002424725	-1
G001798425	189
G001595385	189
G000007985	-1
G003574885	-1
G002093115	-1
G008124615	-1
G011333775	-1
G000485155	-1
G002383495	-1
G001553625	-1
G000174435	-1
G900104045	-1
G001507915	190
G000445205	190
G007248495	-1
G000429305	-1
G002029965	-1
G002419025	-1
G010499435	-1
G001914235	-1
G002868945	-1
G002880695	-1
G000341395	-1
G001797785	-1
G001799325	-1
G001303205	-1
G011042035	-1
G001750905	-1
G000429905	191
G000021905	191
G001468885	-1
G000021565	-1
G000703085	-1
G900142435	-1
G000196135	-1
G003288845	-1
G003245365	-1
G003364125	-1
G003364295	-1
G000597725	-1
G002725895	-1
G902575715	-1
G008189285	-1
G008189525	-1
G902635775	-1
G902790255	-1
G902798535	-1
G002477185	-1
G000963705	-1
G002753505	-1
G011089965	-1
G001559335	192
G001418795	192
G001308895	192
G000021485	192
G000179815	192
G001857665	192
G000214095	192
G001756595	193
G000559045	193
G001705645	193
G001705625	193
G001705755	193
G001705725	193
G001705805	193
G001705695	193
G000709715	193
G001931655	193
G000227215	193
G001460935	-1
G900078795	-1
G002892535	-1
G001563335	-1
G002825515	-1
G001915065	-1
G001920575	-1
G001273385	-1
G000484935	-1
G000402075	194
G000399765	194
G902606945	-1
G000193375	-1
G001516665	195
G001516655	195
G001189275	-1
G000007225	-1
G000234805	-1
G000247545	196
G000016385	196
G001516725	-1
G001663375	-1
G000960865	-1
G009903825	-1
G011056395	-1
G000145985	-1
G000015945	-1
G000092465	-1
G000264495	-1
G000223395	-1
G000243315	-1
G000961135	197
G000565255	197
G001316045	-1
G001316085	-1
G001719125	-1
G000214725	-1
G900095295	-1
G000191585	-1
G002495625	-1
G005924185	-1
G000024185	-1
G001563245	-1
G001639275	-1
G002499015	-1
G002505405	-1
G001628435	-1
G002457555	-1
G902511005	-1
G902573115	-1
G011331255	-1
G000308215	-1
G002508545	-1
G002504525	-1
G012515075	-1
G004015825	-1
G003841465	-1
G001469865	-1
G900100875	-1
G000739575	-1
G000416025	-1
G000496215	-1
G001563795	-1
G900109065	-1
G000416045	-1
G000496235	-1
G000327485	-1
G002502245	-1
G002508805	-1
G001571405	198
G001512385	198
G000235565	-1
G001602645	-1
G002506015	-1
G003194445	-1
G001002495	-1
G001772985	-1
G001772575	-1
G001816655	-1
G001774995	-1
G001776505	199
G001776455	199
G001775085	199
G001776425	200
G001776415	200
G001776535	201
G001774945	201
G001774845	201
G001774975	-1
G001777395	-1
G001776585	202
G000992925	202
G000992645	202
G001777495	-1
G001776685	-1
G001777435	203
G001776815	203
G001779835	203
G001777065	203
G007376405	-1
G002786635	-1
G001790125	204
G001788295	204
G001788375	204
G001790165	204
G001790075	204
G001788275	204
G001788325	204
G001774275	205
G001029675	205
G001001955	205
G001001885	205
G001003755	205
G001774295	205
G001776075	205
G001774335	205
G011368205	-1
G002069945	-1
G002793695	-1
G002306295	-1
G003647605	-1
G000999595	206
G000995665	206
G002792035	-1
G003566255	-1
G001788685	207
G001787455	207
G001873565	-1
G007375735	-1
G009691305	-1
G001787555	-1
G001872575	-1
G001787775	208
G001430755	208
G001789115	208
G002328295	-1
G002772745	-1
G012515645	-1
G002177075	-1
G002793885	-1
G003962975	-1
G009777625	-1
G010014495	-1
G001790495	-1
G002402995	-1
G001786575	-1
G001784815	-1
G003056165	-1
G002923195	-1
G001786615	209
G001784725	209
G004297805	-1
G002780585	-1
G002791035	-1
G001819475	-1
G000998935	210
G000997475	210
G002794035	-1
G009839835	-1
G002774495	-1
G003056085	-1
G001774075	211
G001774055	211
G001774005	211
G001774135	211
G001775935	211
G003258725	-1
G001007665	-1
G900047545	-1
G001007625	-1
G000332315	-1
G012032745	-1
G001913845	212
G001698445	212
G000724625	-1
G001898035	-1
G002335425	-1
G002344135	-1
G001919305	-1
G001920725	-1
G000178855	-1
G003967555	-1
G001918255	-1
G005881495	-1
G001919845	-1
G009692935	-1
G009692945	-1
G009841045	-1
G001796605	-1
G009923655	-1
G001796635	-1
G007123335	-1
G002070215	-1
G005223035	-1
G011333425	-1
G001796885	-1
G003694395	-1
G900187885	-1
G000376265	-1
G000423905	213
G000187005	213
G000744885	213
G000745065	213
G003138355	-1
G005883215	-1
G002339355	-1
G003491635	-1
G000023885	-1
G000162875	-1
G003340315	-1
G000311845	-1
G000321165	-1
G900176655	-1
G902501965	-1
G900046475	-1
G001552785	-1
G001443565	214
G000949295	214
G003167805	-1
G000969705	-1
G004300825	-1
G003021615	-1
G002284915	-1
G001543895	-1
G000585375	-1
G010993745	-1
G010122465	-1
G000305935	-1
G001508215	-1
G000946815	-1
G001513545	-1
G001508005	-1
G001513335	-1
G000190635	-1
G000231405	-1
G001029295	-1
G001263415	-1
G002840275	-1
G000478965	-1
G900103535	-1
G900539395	-1
G900112895	215
G900101645	215
G000379025	-1
G000517025	-1
G001512435	-1
G009711595	-1
G003564415	-1
G900103135	-1
G003337245	-1
G000144645	-1
G900142995	216
G001562425	216
G001512695	-1
G004138105	-1
G000193435	217
G000166695	217
G000166355	217
G000022325	217
G000955725	217
G000145215	217
G900543695	-1
G000174415	-1
G001513245	-1
G003838135	-1
G000376225	-1
G002335525	-1
G001311905	-1
G001730235	-1
G001748485	218
G001561915	218
G000244755	-1
G000306115	-1
G001940825	-1
G902781545	-1
G001604265	-1
G001829255	-1
G001829425	-1
G000426705	-1
G001303765	-1
G000009945	219
G000007605	219
G001804815	-1
G002071335	-1
G012514035	-1
G003567595	-1
G012103575	-1
G009929845	-1
G009930475	-1
G002177045	-1
G007119295	-1
G003559275	-1
G001831125	-1
G003141355	-1
G009924535	-1
G009926645	-1
G003343565	-1
G001831055	-1
G001831095	-1
G003560715	-1
G011358515	-1
G011362745	-1
G012031345	-1
G003054695	-1
G900105685	-1
G902810635	-1
G001302825	-1
G007131925	-1
G001302675	-1
G012729015	-1
G007748055	-1
G001806045	-1
G000404345	-1
G001302425	-1
G001799975	-1
G001800095	220
G001799925	220
G001800285	-1
G002793315	-1
G004322435	-1
G902764935	-1
G002774685	-1
G012517235	-1
G002010615	-1
G002256535	-1
G011370805	-1
G001508575	221
G001508335	221
G002011615	222
G002010635	222
G011363785	-1
G001771735	-1
G000146065	-1
G001603745	-1
G002070725	-1
G002070895	-1
G003641345	-1
G001302725	-1
G002791595	-1
G001875255	-1
G002748705	-1
G001780805	-1
G001780825	-1
G009838765	-1
G009694805	-1
G007136405	-1
G000474745	-1
G009787445	-1
G003165595	-1
G001462235	-1
G001779875	-1
G002382735	-1
G003599535	-1
G005223185	-1
G001304035	-1
G001443445	-1
G001775245	-1
G005879795	-1
G005888135	-1
G011051925	-1
G002789955	-1
G004554395	-1
G007693585	-1
G001917705	-1
G005879535	-1
G002212765	-1
G011367485	-1
G001907975	-1
G004295685	-1
G002238945	-1
G902571885	-1
G900177345	-1
G009924675	-1
G010027645	-1
G000341545	-1
G001805025	-1
G001803875	-1
G011331265	-1
G012184425	-1
G012960925	-1
G002010775	-1
G002011795	223
G002010755	223
G001788395	-1
G003220715	-1
G003221455	-1
G000242615	-1
G002068835	-1
G002436105	-1
G011049425	-1
G002010715	-1
G003223695	-1
G001664505	-1
G003223995	-1
G003222305	-1
G004356105	-1
G012517875	-1
G001795535	-1
G001798975	-1
G000012925	-1
G000817955	-1
G000020725	-1
G008802365	-1
G012556225	-1
G000384395	-1
G009993185	-1
G900142125	-1
G002841765	-1
G005774545	-1
G001304105	-1
G001797745	-1
G001797935	-1
G003646645	-1
G011772545	-1
G011772575	-1
G002841865	-1
G000023225	-1
G000428825	-1
G000686525	-1
G000934755	-1
G000468495	-1
G007625085	-1
G000482745	224
G000012665	224
G000422525	225
G000384815	225
G900129975	225
G001672295	225
G000429325	-1
G000519125	-1
G011927665	-1
G000217795	-1
G000421585	-1
G001873115	-1
G002784745	-1
G900130015	-1
G005377625	-1
G900176285	226
G900129305	226
G007244385	-1
G002840535	-1
G003567915	-1
G001751075	-1
G001292585	-1
G000385635	-1
G000164905	227
G000010785	227
G001693335	-1
G001602955	228
G001548055	228
G000789415	228
G902587645	-1
G007993655	-1
G003072485	-1
G902542475	-1
G900546185	-1
G902787665	-1
G902774305	-1
G002117145	-1
G004210305	-1
G002869105	-1
G001768885	229
G001767855	229
G000742475	-1
G000384595	-1
G900551215	230
G000434295	230
G001917135	231
G000434135	231
G900544565	231
G009779745	-1
G003212315	-1
G003173055	-1
G000372125	-1
G002779855	-1
G000379225	-1
G001705075	-1
G013330975	-1
G001627095	232
G001627075	232
G001627235	232
G001627015	232
G009843815	-1
G011771385	-1
G000015205	-1
G000019805	-1
G001516705	-1
G000190315	-1
G001316025	-1
G001316245	-1
G003056265	-1
G011056405	-1
G000092185	-1
G000015145	-1
G011367065	-1
G000317795	-1
G000204925	-1
G000213215	-1
G000632495	-1
G000175555	233
G000024745	233
G900079115	233
G000007005	233
G000245235	234
G000245175	234
G000245275	234
G000245195	234
G000245135	234
G000022425	234
G000245255	234
G000245155	234
G000245115	234
G000245215	234
G000022445	234
G000245095	234
G000022405	234
G000024305	234
G000022385	234
G000022465	234
G000022485	234
G000364745	234
G000189575	234
G000189555	234
G000744455	-1
G003151535	-1
G002067065	-1
G012838205	-1
G001477655	-1
G000246735	-1
G003672505	-1
G012269645	-1
G902625885	-1
G002495525	-1
G902635905	-1
G011362635	-1
G001421185	-1
G001512965	-1
G009928695	-1
G900100385	-1
G000023965	-1
G900114435	-1
G011602445	-1
G000337755	235
G000337275	235
G000223905	235
G000337775	235
G001563885	-1
G002156705	-1
G000328685	-1
G000337675	-1
G000337695	-1
G000025685	-1
G000337815	236
G000306765	236
G000172995	-1
G000337095	-1
G000416005	-1
G000447865	-1
G001462205	-1
G001896715	-1
G002501655	-1
G900079125	237
G000304355	237
G900025055	238
G001512375	238
G002254825	-1
G004193545	-1
G002839545	-1
G004363215	-1
G001772705	239
G000997575	239
G000997355	239
G001816995	-1
G001816645	240
G001816635	240
G000996555	241
G000994545	241
G000994095	241
G001777465	242
G001776675	242
G001776835	242
G000997105	242
G001777015	243
G001776855	243
G001779735	244
G001777055	244
G001779745	-1
G001782015	-1
G003599595	-1
G002793055	-1
G009695045	-1
G001789885	-1
G000995465	-1
G002305125	-1
G002773945	-1
G001776045	-1
G001003385	-1
G001774615	-1
G009936135	-1
G001816575	-1
G002779305	-1
G002786995	-1
G001803445	-1
G003250375	-1
G001790905	245
G001790765	245
G000992725	245
G002382075	-1
G000999965	246
G000999315	246
G001788805	247
G001788795	247
G001788875	247
G001788845	247
G001788915	248
G001787615	248
G001789045	248
G001789035	248
G001789005	248
G001787625	248
G002687155	-1
G001790525	-1
G001790595	-1
G001790625	249
G001788565	249
G002313515	-1
G004136275	-1
G002434045	-1
G004294965	-1
G001873465	-1
G002070355	-1
G011047195	-1
G002784945	-1
G001824755	250
G000995845	250
G000998975	250
G001823015	250
G001000025	250
G001000185	250
G000999675	250
G001822975	250
G001873525	-1
G001778195	251
G001778095	251
G002307715	-1
G002782345	-1
G003056145	-1
G012512715	-1
G000990885	252
G000990515	252
G000990945	252
G000990485	252
G001819495	-1
G001872385	-1
G002780785	-1
G001819635	253
G001000145	253
G001794195	-1
G001795715	-1
G001820035	-1
G011362885	-1
G001773975	-1
G001774085	254
G001774035	254
G001775835	254
G001774165	255
G000996315	255
G000999665	255
G000999325	255
G000995795	255
G000999865	255
G012798235	-1
G012510515	-1
G001820595	-1
G002017915	-1
G002018045	256
G001007635	256
G002018015	256
G000179235	-1
G000179255	-1
G000316515	-1
G007996965	-1
G000317085	-1
G000332175	-1
G001873375	-1
G001402795	257
G000332215	257
G003231495	-1
G000238775	258
G000018105	258
G000022045	-1
G000317045	-1
G009377715	-1
G011048075	-1
G011358905	-1
G002011475	-1
G000021685	-1
G000744775	-1
G000024985	-1
G000297255	-1
G000017805	259
G000016665	259
G012033195	-1
G012034075	-1
G012031775	-1
G011047525	-1
G004377365	-1
G011333005	-1
G003130875	-1
G002011535	-1
G000482805	-1
G001644565	-1
G000025265	-1
G001313025	-1
G000296445	-1
G003725995	-1
G902768975	-1
G009782605	-1
G901411515	-1
G003343725	-1
G000225705	-1
G000483125	-1
G900105895	260
G001437015	260
G000468815	260
G000364325	260
G004010535	-1
G900128965	-1
G001311945	-1
G003426815	-1
G011051915	-1
G009694375	-1
G003553795	-1
G004322855	-1
G000013345	-1
G000058485	-1
G000373365	-1
G001854655	261
G000374165	261
G000015025	-1
G009379955	-1
G000024545	-1
G000421445	-1
G000515395	-1
G001270745	262
G001005145	262
G000373925	-1
G900104745	-1
G002198675	-1
G001426435	-1
G900101335	-1
G001311885	-1
G001570625	263
G000014725	263
G009734445	-1
G000987045	-1
G002207765	-1
G900176005	-1
G001516055	-1
G000243135	-1
G001468785	264
G000021925	264
G000379505	264
G000243155	264
G000438335	-1
G900103425	-1
G000194985	-1
G000165735	-1
G000239275	-1
G003467125	-1
G900545025	-1
G001916865	265
G000188175	265
G000436095	-1
G900683765	266
G000436295	266
G000219125	-1
G001611555	-1
G004341685	-1
G000166415	-1
G000328765	-1
G001896645	267
G001485475	267
G000526435	-1
G000955735	-1
G000955745	-1
G000404025	268
G000016545	268
G008274215	-1
G000189775	269
G000145615	269
G900142105	-1
G001317355	-1
G003315355	-1
G000433755	-1
G002252565	-1
G001797255	-1
G001797235	270
G001795385	270
G003550565	-1
G003144315	-1
G001642725	271
G001602485	271
G001884825	-1
G002159075	-1
G000344075	-1
G000510645	-1
G003633725	-1
G001375555	-1
G002005165	-1
G001049895	-1
G002440075	-1
G002451995	-1
G000208385	-1
G001604275	-1
G002371395	-1
G008329945	-1
G001749745	-1
G001830645	-1
G003509145	-1
G001896565	272
G001603165	272
G000750955	-1
G900000175	-1
G000092785	-1
G001794865	-1
G001794935	-1
G002402025	-1
G901000775	-1
G000298495	-1
G001803225	-1
G001804785	-1
G002483765	-1
G002998355	-1
G902762495	-1
G002698925	-1
G902601495	-1
G003230915	-1
G004299845	-1
G001804885	-1
G002071025	-1
G009778475	-1
G004555175	-1
G900546565	-1
G001604585	-1
G002388665	-1
G902580225	-1
G012959985	-1
G902551155	-1
G002715965	-1
G009695365	-1
G002452515	-1
G002279765	-1
G004364345	-1
G009885695	-1
G003551565	-1
G003567495	-1
G003551305	-1
G001828565	-1
G001828545	273
G001828415	273
G009664345	-1
G001805655	-1
G012514745	-1
G001800325	-1
G001800495	-1
G002392975	-1
G001800525	274
G001800355	274
G002159705	-1
G902794895	-1
G001799575	-1
G001800375	275
G001800245	275
G001799915	276
G001799565	276
G001799745	276
G002010655	-1
G002011635	-1
G011332965	-1
G011052815	-1
G005223075	-1
G012517375	-1
G002838945	-1
G900498245	-1
G001780165	-1
G011357805	-1
G003235575	-1
G005893275	-1
G009838845	-1
G002725915	-1
G009691525	-1
G012103555	-1
G001045525	-1
G001462255	-1
G001462225	-1
G001462245	-1
G001462345	-1
G001873075	-1
G900142455	-1
G011363065	-1
G001886815	-1
G004402895	-1
G008933615	-1
G002171515	-1
G002691205	-1
G007993755	-1
G001768075	-1
G001263175	-1
G001748245	-1
G004193325	-1
G009992455	-1
G001643565	-1
G004357435	-1
G009873635	-1
G009874475	-1
G001805205	-1
G001805235	277
G001803925	277
G004298335	-1
G001803885	-1
G011047655	-1
G011058515	-1
G001918335	-1
G001766955	-1
G011526565	-1
G003225335	-1
G000016745	-1
G000022265	-1
G001799505	-1
G001824455	-1
G001802095	-1
G000711225	-1
G900107645	-1
G000820505	-1
G000827125	-1
G000012885	-1
G001797735	-1
G001798005	-1
G011367125	-1
G011370455	-1
G001797895	-1
G001798755	-1
G001798855	-1
G011047885	-1
G000013405	-1
G009773315	-1
G900143255	-1
G010499425	-1
G000212675	-1
G001652585	-1
G012317585	-1
G000092205	-1
G000168275	-1
G002841785	-1
G002897615	-1
G008933635	-1
G000014965	-1
G001798945	-1
G012513605	-1
G001751085	-1
G003647275	-1
G002841735	-1
G011054805	-1
G000158455	-1
G000687535	-1
G000765745	-1
G000518225	-1
G003364205	-1
G000743525	278
G000568815	278
G000813345	278
G012978775	-1
G000019205	-1
G000816345	279
G000816185	279
G004116335	-1
G000935065	-1
G004115885	-1
G000276965	-1
G001627895	-1
G902513015	-1
G902561915	-1
G902520055	-1
G902557845	-1
G902589415	-1
G902544525	-1
G902776515	-1
G902801125	-1
G000743035	-1
G001192655	-1
G000757605	-1
G001898075	-1
G003213175	-1
G902529865	-1
G902610965	-1
G902615325	-1
G002404635	-1
G900550445	-1
G902780085	-1
G902793695	-1
G900539545	-1
G900542055	-1
G900538765	-1
G009779135	-1
G009929575	-1
G004297545	-1
G006226225	-1
G002725415	-1
G902629125	-1
G001510185	-1
G902601735	-1
G002937505	-1
G012103305	-1
G000379305	-1
G000153765	-1
G000735045	-1
G001431705	-1
G001602455	-1
G001953215	-1
G000376945	-1
G001643475	-1
G009842505	-1
G002922735	-1
G004341245	-1
G001697225	-1
G003589585	-1
G000812185	-1
G001510295	-1
G001515905	-1
G001516745	-1
G001316285	-1
G001006085	280
G000186365	280
G000513855	281
G000020905	281
G000231015	281
G001412615	-1
G001462395	-1
G000011125	-1
G001316065	282
G000591035	282
G000144915	-1
G000495715	283
G000495675	283
G000495695	283
G000495735	283
G000016605	-1
G001315825	-1
G002813655	-1
G000499765	-1
G902800615	-1
G012960735	-1
G902604505	-1
G001628485	284
G001628455	284
G001800745	-1
G000416085	-1
G001564135	-1
G000337555	-1
G000337575	285
G000025625	285
G000455365	-1
G000415985	-1
G000237865	286
G000009185	286
G000415965	286
G009806985	-1
G900188065	-1
G001508665	-1
G001509255	-1
G001315965	-1
G000196655	-1
G000970045	-1
G001772535	-1
G001772935	287
G001772815	287
G001772885	287
G001772865	287
G012798315	-1
G001773065	288
G001773015	288
G001773055	288
G001773375	288
G001773145	288
G001773225	288
G001774895	-1
G001775055	-1
G001775095	-1
G000995905	289
G000995285	289
G001782435	290
G001782115	290
