SequenceName	ClusterNumber
G000428825	343
G000023225	343
G001553625	343
G001507915	344
G000445205	344
G900104045	344
G001687335	-1
G011207455	-1
G002868945	345
G001914235	345
G000931935	-1
G001184205	-1
G000195295	-1
G900114975	-1
G000989955	-1
G000992305	-1
G001468855	-1
G010027825	-1
G000989195	-1
G000008625	-1
G000702425	346
G000512735	346
G000025605	346
G011054805	346
G000164905	346
G000010785	346
G900142435	346
G000162575	347
G000155495	347
G000765745	347
G000687535	347
G000158455	347
G003245365	347
G000010325	-1
G902781465	-1
G902801125	348
G902776515	348
G902774305	348
G902787665	348
G900546185	348
G001897475	-1
G902612965	-1
G002697805	-1
G011089865	-1
G011089965	349
G002753505	349
G000379205	-1
G900078795	350
G001460935	350
G001399795	-1
G001399805	-1
G004376295	-1
G011366335	-1
G011373445	-1
G011053435	-1
G000402075	351
G000399765	351
G000484935	351
G001627095	352
G001627075	352
G001627235	352
G001627015	352
G001510295	352
G000812185	352
G902606945	352
G003352295	-1
G000019805	353
G000015205	353
G001189275	353
G000247545	354
G000016385	354
G000234805	354
G000007225	354
G001316265	355
G001315985	355
G001316005	355
G001316145	355
G000148385	355
G001316125	355
G001316285	355
G001316245	355
G001316025	355
G000190315	355
G000092465	356
G000015945	356
G009729035	-1
G001560285	357
G001560275	357
G001560125	357
G001560765	357
G001560435	357
G001560065	357
G001481595	357
G001560215	357
G001559955	357
G001559985	357
G001481635	357
G000338775	357
G000012285	357
G001560245	357
G001560165	357
G001560115	357
G001559965	357
G001315825	358
G000016605	358
G000204925	358
G000243315	358
G001316085	359
G001316045	359
G000245235	360
G000245175	360
G000245275	360
G000245195	360
G000245135	360
G000022425	360
G000245255	360
G000245155	360
G000245115	360
G000245215	360
G000022445	360
G000245095	360
G000022405	360
G000024305	360
G000022385	360
G000022465	360
G000022485	360
G000364745	360
G000189575	360
G000189555	360
G000175555	360
G000024745	360
G900079115	360
G000007005	360
G001719125	360
G900095295	361
G000214725	361
G003151535	362
G000744455	362
G000191585	362
G005924185	363
G002495625	363
G000824705	364
G000437055	364
G000016525	364
G000190155	364
G000190095	364
G003111625	365
G001548675	365
G902800615	365
G001477655	365
G001639275	365
G902625885	366
G012269645	366
G002505405	366
G902513075	-1
G002457555	367
G001628435	367
G012960975	-1
G902635905	368
G002495525	368
G902511005	368
G001629165	369
G001628475	369
G001800755	-1
G005878955	-1
G005879105	-1
G001512965	370
G001421185	370
G002504525	370
G001421175	-1
G012520845	-1
G006954405	-1
G000415945	-1
G000337455	-1
G000337755	371
G000337275	371
G000223905	371
G000337775	371
G011602445	371
G900114435	371
G000023965	371
G002156705	372
G001563885	372
G003841465	372
G000337095	373
G000172995	373
G900100875	373
G000496235	374
G000416045	374
G900025055	375
G001512375	375
G900079125	375
G000304355	375
G002501655	375
G001896715	375
G003601535	-1
G003194445	376
G002506015	376
G002926195	-1
G012329085	-1
G001772625	-1
G001772855	377
G000994815	377
G001816825	-1
G001776475	-1
G001774705	-1
G001774865	-1
G001777025	378
G001775325	378
G001777345	379
G001776975	379
G001776755	379
G001779755	379
G002772535	-1
G002839505	-1
G002792535	-1
G000999445	-1
G000995295	380
G000993615	380
G001788715	381
G001787475	381
G001787565	382
G001787535	382
G007376205	-1
G001789155	383
G001787805	383
G001787775	384
G001430755	384
G001789115	384
G001872575	384
G003231925	-1
G010031135	-1
G001790455	-1
G002861585	-1
G004100265	-1
G009783235	-1
G001029735	-1
G001774375	-1
G001777825	385
G001777655	385
G001780035	386
G001777855	386
G001779915	-1
G001779895	387
G001777545	387
G001777665	387
G001780145	387
G001777775	387
G007378955	-1
G008012175	-1
G000995125	-1
G000989265	-1
G001819535	-1
G002771135	-1
G001795775	388
G001794605	388
G001795795	389
G001795665	389
G001794515	389
G001824745	-1
G001822935	390
G001822835	390
G000996085	391
G000993865	391
G001822895	391
G001822905	392
G001822815	392
G001822865	392
G001821805	393
G001819985	393
G002788555	-1
G000992505	394
G000991445	394
G000992485	394
G000992345	394
G000992135	394
G003258795	-1
G008807075	-1
G002162075	-1
G002162095	-1
G001898035	395
G000724625	395
G005881495	396
G001918255	396
G000025005	-1
G000526415	-1
G001306135	397
G000018565	397
G011373995	-1
G012719195	-1
G003819865	-1
G001293545	-1
G000190555	-1
G001507665	398
G001007995	398
G001413985	398
G000701425	398
G000701405	398
G000800395	398
G000430865	398
G000020685	398
G000478785	398
G000008565	398
G000252445	398
G001644565	398
G000745175	398
G000196275	398
G000599865	398
G000381345	398
G000482805	398
G005883215	399
G003138355	399
G011046085	-1
G000162875	400
G000023885	400
G003725995	401
G000296445	401
G003340315	401
G900169485	-1
G900105895	402
G001437015	402
G000468815	402
G000364325	402
G000483125	402
G001552785	402
G003166025	-1
G009697115	-1
G004366205	-1
G005888325	-1
G009379795	-1
G000428345	-1
G000754425	-1
G009917815	-1
G010993745	403
G000585375	403
G001270745	404
G001005145	404
G000515395	404
G010122465	404
G001508215	405
G000305935	405
G001513545	406
G000946815	406
G001512785	-1
G001513155	-1
G001513335	407
G001508005	407
G009782825	-1
G001468785	408
G000021925	408
G000379505	408
G000243155	408
G000243135	408
G000231405	408
G002840275	409
G001263415	409
G900545365	-1
G000239275	410
G000165735	410
G000478965	410
G000455225	411
G000283495	411
G001045675	411
G003467125	411
G900103535	411
G900112895	412
G900101645	412
G900539395	412
G900683765	413
G000436295	413
G000436095	413
G001916865	413
G000188175	413
G900545025	413
G012798135	-1
G000381065	-1
G000020485	-1
G009711595	414
G001512435	414
G003691585	-1
G001896645	415
G001485475	415
G000328765	415
G001512695	415
G000213255	-1
G000193435	416
G000166695	416
G000166355	416
G000022325	416
G000955725	416
G000145215	416
G000404025	416
G000016545	416
G000955745	416
G000955735	416
G000092905	-1
G001748485	417
G001561915	417
G001730235	417
G001829425	418
G001829255	418
G003557825	-1
G012719295	-1
G900093655	-1
G001803235	-1
G002068325	-1
G012799725	-1
G902790455	-1
G009905215	-1
G003563855	-1
G900661335	-1
G004321905	-1
G012514035	419
G002071335	419
G009783165	-1
G003141355	420
G001831125	420
G004558035	-1
G009926645	421
G009924535	421
G900548185	-1
G001872735	-1
G003226295	-1
G002069305	-1
G001604625	-1
G002308515	-1
G001438005	-1
G001644365	-1
G002683135	-1
G009691765	-1
G003644265	-1
G003553185	-1
G011329035	-1
G001304355	-1
G001804315	-1
G001804225	422
G001804105	422
G001804045	-1
G003644505	-1
G001804165	-1
G001805365	423
G001804255	423
G001804065	423
G001804305	423
G001805375	-1
G002792715	-1
G004102945	-1
G002796125	-1
G000402295	-1
G002779445	424
G001871015	424
G002785465	425
G002781065	425
G001800135	426
G001799555	426
G001871125	-1
G002841695	-1
G001799695	-1
G002311025	-1
G902787065	-1
G902791965	-1
G000020145	-1
G902794895	427
G002159705	427
G902764935	427
G012517285	-1
G009773155	-1
G002245405	-1
G004375965	-1
G002376725	-1
G002070895	428
G002070725	428
G011056555	-1
G002436025	-1
G002748705	429
G001875255	429
G002747875	-1
G002790835	-1
G003820615	-1
G001780795	-1
G001780825	430
G001780805	430
G000403035	-1
G000478645	-1
G003645905	-1
G003644735	431
G003644685	431
G001462245	432
G001462225	432
G001462235	432
G002748965	-1
G002382735	433
G001779875	433
G002127415	-1
G011046835	-1
G001775245	434
G001443445	434
G012960035	-1
G003559575	-1
G012840965	-1
G009692425	-1
G009692465	-1
G002731825	-1
G009692505	-1
G005879535	435
G001917705	435
G009926615	-1
G004295685	436
G001907975	436
G900299195	-1
G010027645	437
G009924675	437
G009991595	-1
G004357435	438
G001643565	438
G000341545	438
G001805165	-1
G001805235	439
G001803925	439
G001805205	439
G001805025	439
G012960925	440
G012184425	440
G012965905	-1
G001771245	-1
G003818395	-1
G003220715	441
G001788395	441
G002297665	-1
G001780385	-1
G002898535	-1
G002279195	-1
G011362725	-1
G002424725	-1
G001798425	442
G001595385	442
G012556225	443
G008802365	443
G009993185	444
G000384395	444
G900107645	445
G000711225	445
G900142125	445
G005774545	446
G002841765	446
G011333775	-1
G001797935	447
G001797745	447
G000174435	-1
G000934755	448
G000686525	448
G007248495	-1
G007625085	449
G000468495	449
G000422525	450
G000384815	450
G900129975	450
G001672295	450
G000482745	450
G000012665	450
G000429305	-1
G011927665	451
G000519125	451
G002029965	-1
G002419025	-1
G010499435	-1
G000421585	452
G000217795	452
G002784745	453
G001873115	453
G002880695	-1
G000341395	-1
G001797785	-1
G001799325	-1
G900176285	454
G900129305	454
G005377625	454
G001303205	-1
G011042035	-1
G001750905	-1
G000429905	455
G000021905	455
G001468885	-1
G000196135	-1
G003288845	-1
G003364125	-1
G003364295	-1
G000597725	-1
G000743525	456
G000568815	456
G000813345	456
G000265295	456
G000024885	456
G001602955	456
G001548055	456
G000789415	456
G002725895	-1
G902575715	-1
G008189285	-1
G008189525	-1
G902635775	-1
G902790255	-1
G902798535	-1
G002477185	-1
G900550445	457
G002404635	457
G900551215	457
G000434295	457
G000963705	-1
G002779855	458
G000372125	458
G002892535	-1
G001273385	-1
G000960865	-1
G001516745	459
G001515905	459
G001516705	459
G009903825	-1
G011056395	-1
G000145985	-1
G000264495	-1
G000223395	-1
G000961135	460
G000565255	460
G012838205	461
G002067065	461
G001509005	462
G000953115	462
G001458655	462
G000762265	462
G001316325	462
G000499765	462
G000309865	462
G000302455	462
G002813655	462
G002499015	-1
G003672505	463
G000246735	463
G902573115	-1
G001629235	464
G001629185	464
G001629245	464
G001629295	464
G001629255	464
G001629155	464
G001628485	464
G001628455	464
G902604505	464
G012960735	464
G011331255	-1
G000308215	-1
G002508545	-1
G012515075	-1
G004015825	-1
G000337695	465
G000337675	465
G000328685	465
G000739575	-1
G001462205	466
G000447865	466
G002508805	-1
G001571405	467
G001512385	467
G001002495	-1
G001772985	-1
G001772575	-1
G001816655	-1
G001774995	-1
G001776505	468
G001776455	468
G001775085	468
G001776425	469
G001776415	469
G001776535	470
G001774945	470
G001774845	470
G001774975	-1
G001777395	-1
G001776585	471
G000992925	471
G000992645	471
G001777495	-1
G001776685	-1
G001777435	472
G001776815	472
G001779835	472
G001777065	472
G007376405	-1
G002786635	-1
G001790125	473
G001788295	473
G001788375	473
G001790165	473
G001790075	473
G001788275	473
G001788325	473
G001774275	474
G001029675	474
G001001955	474
G001001885	474
G001003755	474
G001774295	474
G001776075	474
G001774335	474
G011368205	-1
G002069945	-1
G002793695	-1
G002306295	-1
G003647605	-1
G000999595	475
G000995665	475
G002792035	-1
G003566255	-1
G001788685	476
G001787455	476
G001873565	-1
G001788805	477
G001788795	477
G001788875	477
G001788845	477
G000999965	477
G000999315	477
G007375735	-1
G009691305	-1
G001787555	-1
G002328295	-1
G002772745	-1
G012515645	-1
G002177075	-1
G001790575	478
G001002185	478
G001790525	478
G002793885	-1
G001790625	479
G001788565	479
G001790595	479
G003962975	-1
G009777625	-1
G004136275	480
G002313515	480
G010014495	-1
G001790495	-1
G002402995	-1
G001786575	-1
G001784815	-1
G003056165	-1
G002923195	-1
G001786615	481
G001784725	481
G004297805	-1
G002780585	-1
G002791035	-1
G001819475	-1
G001872385	482
G001819495	482
G000998935	483
G000997475	483
G002794035	-1
G009839835	-1
G002774495	-1
G003056085	-1
G001774075	484
G001774055	484
G001774005	484
G001774135	484
G001775935	484
G003258725	-1
G000238775	485
G000018105	485
G003231495	485
G000505665	486
G000011345	486
G000316685	486
G000022045	486
G001913845	487
G001698445	487
G002335425	-1
G002344135	-1
G001919845	-1
G001920235	488
G001915055	488
G001919995	488
G001914715	488
G009692935	-1
G009692945	-1
G009841045	-1
G001796605	-1
G000744775	489
G000021685	489
G000297255	490
G000024985	490
G009923655	-1
G012034075	491
G012033195	491
G001796635	-1
G007123335	-1
G002070215	-1
G005223035	-1
G011333425	-1
G001796885	-1
G003694395	-1
G900187885	-1
G002339355	-1
G003491635	-1
G901411515	492
G009782605	492
G001443565	493
G000949295	493
G003167805	-1
G003021615	-1
G004322855	494
G003553795	494
G002284915	-1
G001543895	-1
G900230215	495
G900129455	495
G000421445	495
G900104745	496
G000373925	496
G002934625	497
G000017305	497
G900101335	497
G002207765	498
G000987045	498
G001594015	499
G000013105	499
G900176005	499
G000190635	-1
G001515265	500
G000512895	500
G001516055	500
G001029295	-1
G000235605	501
G000231385	501
G000244895	501
G000961805	501
G000960765	501
G001516045	501
G000770645	501
G000224515	501
G001029285	501
G000255115	501
G900103425	502
G000438335	502
G001611555	503
G000219125	503
G000423385	504
G000245775	504
G004341685	504
G003564415	-1
G900103135	-1
G003337245	-1
G004138105	-1
G001513075	505
G001513065	505
G001513505	505
G000526435	505
G900543695	-1
G001797235	506
G001795385	506
G001797255	506
G000174415	-1
G001513245	-1
G003838135	-1
G001642725	507
G001602485	507
G003144315	507
G001311905	-1
G002159075	508
G001884825	508
G000510645	509
G000344075	509
G002005165	510
G001375555	510
G001940825	-1
G902781545	-1
G001604265	-1
G000426705	-1
G001303765	-1
G001804815	-1
G004299845	511
G003230915	511
G003567595	-1
G012103575	-1
G009929845	-1
G009930475	-1
G002177045	-1
G007119295	-1
G003559275	-1
G009778475	512
G002071025	512
G003343565	-1
G001831055	-1
G001831095	-1
G003560715	-1
G011358515	-1
G011362745	-1
G012031345	-1
G003054695	-1
G900105685	-1
G902810635	-1
G004364345	513
G002279765	513
G005780165	514
G000172155	514
G009885695	514
G001302825	-1
G007131925	-1
G003567495	515
G003551565	515
G001302675	-1
G012729015	-1
G007748055	-1
G001806045	-1
G000404345	-1
G001302425	-1
G001799975	-1
G001800095	516
G001799925	516
G001800285	-1
G001800495	517
G001800325	517
G002793315	-1
G004322435	-1
G002774685	-1
G012517235	-1
G001800375	518
G001800245	518
G001799575	518
G002010615	-1
G002256535	-1
G011370805	-1
G001508575	519
G001508335	519
G002011615	520
G002010635	520
G011363785	-1
G001771735	-1
G012517375	521
G005223075	521
G003641345	-1
G900498245	522
G002838945	522
G001302725	-1
G002791595	-1
G011357805	523
G001780165	523
G005893275	524
G003235575	524
G009838765	-1
G009694805	-1
G007136405	-1
G000474745	-1
G009787445	-1
G003165595	-1
G001873075	525
G001462345	525
G003599535	-1
G005223185	-1
G001304035	-1
G011051925	-1
G002789955	-1
G004554395	-1
G007693585	-1
G000022145	526
G000017505	526
G001768075	526
G002212765	-1
G011367485	-1
G002238945	-1
G902571885	-1
G900177345	-1
G004193325	527
G001748245	527
G009874475	528
G009873635	528
G001803875	-1
G011331265	-1
G005877855	529
G001914935	529
G004298335	529
G002010775	-1
G002011795	530
G002010755	530
G003221455	-1
G000242615	-1
G002068835	-1
G002436105	-1
G011049425	-1
G002010715	-1
G003223695	-1
G001664505	-1
G003223995	-1
G003222305	-1
G004356105	-1
G012517875	-1
G001795535	-1
G001798975	-1
G001824455	531
G001799505	531
G000827125	532
G000820505	532
G001887775	533
G001751225	533
G000012885	533
G001278055	534
G000472285	534
G001611275	534
G009731355	534
G007051125	534
G001304105	-1
G003646645	-1
G011370455	535
G011367125	535
G011772545	-1
G011772575	-1
G011047885	536
G001798855	536
G002841865	-1
G012797505	537
G003506745	537
G009773315	537
G000429325	-1
G000702665	538
G000179555	538
G000245055	538
G000526455	538
G000010665	538
G010499425	538
G012317585	539
G001652585	539
G000168275	540
G000092205	540
G001799285	541
G001799255	541
G002841785	541
G900130015	-1
G007244385	-1
G002840535	-1
G003567915	-1
G001751075	-1
G003647275	542
G001751085	542
G001292585	-1
G000385635	-1
G001693335	-1
G003364205	543
G000518225	543
G000816345	544
G000816185	544
G000019205	544
G001655195	545
G000092245	545
G004116335	545
G902587645	-1
G001627675	546
G001469005	546
G001627685	546
G001627915	546
G001627895	546
G007993655	-1
G003072485	-1
G902542475	-1
G002117145	-1
G001192655	547
G000743035	547
G004210305	-1
G000742835	548
G000190415	548
G000757605	548
G002869105	-1
G001768885	549
G001767855	549
G000742475	-1
G902529865	550
G003213175	550
G000384595	-1
G001917135	551
G000434135	551
G900544565	551
G900542055	552
G900539545	552
G009779745	-1
G009929575	553
G009779135	553
G003212315	-1
G902629125	554
G002725415	554
G003173055	-1
G000379225	-1
G001873795	555
G000744415	555
G000379305	555
G001895085	556
G001871925	556
G003665155	556
G000379325	556
G000153765	556
G001431705	557
G000735045	557
G001953215	558
G001602455	558
G001705075	-1
G013330975	-1
G009843815	-1
G011771385	-1
G003056265	-1
G011056405	-1
G000092185	-1
G000513855	559
G000020905	559
G000231015	559
G001006085	559
G000186365	559
G000015145	-1
G001462395	560
G001412615	560
G011367065	-1
G001316065	561
G000591035	561
G000011125	561
G000317795	-1
G000495715	562
G000495675	562
G000495695	562
G000495735	562
G000144915	562
G000213215	-1
G000632495	-1
G011362635	-1
G009928695	-1
G900100385	-1
G000337575	563
G000025625	563
G000337555	563
G000337895	564
G000336655	564
G000230715	564
G000455345	564
G000217715	564
G000455365	564
G001971705	565
G000383975	565
G000337215	565
G000337735	565
G000337715	565
G000025325	565
G000731985	565
G000337195	565
G000230735	565
G000337475	565
G000784335	565
G000416005	-1
G000237865	566
G000009185	566
G000415965	566
G000415985	566
G900188065	567
G009806985	567
G001509255	568
G001508665	568
G000691865	569
G000015825	569
G001017125	569
G001315965	569
G002254825	-1
G004193545	-1
G002839545	-1
G004363215	-1
G001772705	570
G000997575	570
G000997355	570
G001772935	571
G001772815	571
G001772885	571
G001772865	571
G001772535	571
G001816995	-1
G001816645	572
G001816635	572
G001775055	573
G001774895	573
G000994395	574
G000994225	574
G000994385	574
G001775155	574
G001775095	574
G000996555	575
G000994545	575
G000994095	575
G001777465	576
G001776675	576
G001776835	576
G000997105	576
G001777015	577
G001776855	577
G001779735	578
G001777055	578
G001779745	-1
G001782015	-1
G003599595	-1
G002793055	-1
G009695045	-1
G001789885	-1
G001788215	579
G000996505	579
G000994655	579
G000997595	579
G000995465	-1
